"platform","name","rate_per_1k","cost_per_1k","min_qty","max_qty","provider","id"
"twitter","🇹🇼Taiwan Traffic from Twitter [No Refill] [Max: 1M] [Start Time: 12 Hours] [Speed: 10K/Day]","0.6125","0.4375","500","1000000","wizsmm","ae2cfb64-9b22-41fd-852b-44fbf75f4bf4"
"twitter","Twitter Space Listeners [15 Minutes] [Max: 20K] [Start Time: 0 - 1 Hour] [Speed: 2K/Hour]","0.1903","0.1359","50","10001","wizsmm","aec25d8f-f265-414e-9cf2-6bdd6bcd2f76"
"twitter","Egypt Traffic from Twitter","0.665","0.475","500","1000000","wizsmm","b01761c7-d3fc-4c3e-b95e-029ef7c9843d"
"twitter","Twitter Followers [Refill: No] [Max: 1K] [Start Time: 0-1 Hrs] [Speed: Up to 100K/D] 💧","1.365","0.975","100","50000","wizsmm","b096123f-34fc-4231-aa75-e3b3c8154982"
"twitter","Twitter Poll Votes [Refill: 30D] [Max: 20K] [Start Time: 0-2 Hours] [Speed: 20K/Day]","0.14","0.1","100","20000","wizsmm","b0cb8d52-34f9-495d-94fe-051aed12b622"
"twitter","Twitter Followers [Refill: 15D] [Max: 10K] [Start Time: 0-3 Hrs] [Speed: 5K/D] 💧♻️","0.9625","0.6875","10","1000000","wizsmm","b11339c1-b31f-4aec-9732-47214fd4545c"
"twitter","Twitter Followers [CRYPTO/BOT] [Refill: 30D] [Max: 5K] [Start Time: 0 - 6 Hrs] [Speed: 1K/D]","14","10","10","3000","wizsmm","b18c09dd-5dd4-4b2a-a4b6-51ba9f9b6ad3"
"twitter","Twitter Custom Comments [Auto Refill: 30D] [Max: 500K] [Start Time: 0 - 1 Hr] [Speed: 50K/D] 💧♻️","700","500","20","500000000","wizsmm","b2991442-a911-40be-91cd-d1003349dc55"
"twitter","Twitter Followers [Refill: 30D] [Max: 10K] [Start Time: 0-3 Hrs] [Speed: 5K/D] 💧♻️","1.05","0.75","10","1000000","wizsmm","b44ddfee-7d5f-46e9-9ad1-7624eedd3eb6"
"twitter","Twitter Tweet Views [Refill: No] [Max: 50M] [Start Time: 0-4 Hours] [Speed: 5M/Day]","0.0263","0.0188","100","2147483647","wizsmm","b45fabbf-83a4-43bc-abf5-5fd95b2cfad4"
"twitter","Twitter Followers [CRYPTO - HQ] [5K Package] [Refill: No] [Start Time: 0 - 24 Hours] [Speed: 0 - 72 Hours to Complete]","437.5","312.5","1","1","wizsmm","b4707f85-b20f-48fb-84bc-2847d96d9a34"
"twitter","Twitter Space Listeners [30 Minutes] [Max: 20K] [Start Time: 0 - 1 Hour] [Speed: 2K/Hour]","0.4089","0.2921","50","10001","wizsmm","b4ea8d34-dbab-4dd4-bb8a-bd987c872b1f"
"twitter","🇺🇸Twitter Tweets [USA] [Max: 1K] [Refill: 100 Days] [Start Time: 0 - 4 Hours] [Speed: 1K/Day]","69.16","49.4","5","1000","wizsmm","b5699116-c430-4845-954f-843253c2c317"
"twitter","Twitter Followers [Max: 50K] [Refill: No] [Start Time: 0 - 1 Hr] [Speed: 50K/Day] 💧","1.6184","1.156","10","20000","wizsmm","b5d1ff3c-7177-4059-97d7-7d561ff83596"
"twitter","Twitter Likes [HQ] [Refill: No] [Max: 5K] [Start Time: 0 - 2 Hours] [Speed: 2K/Day] ⛔💧","4.41","3.15","10","10000","wizsmm","b60ab8ce-c9b7-4602-9e55-d701d8fcbbf4"
"twitter","Twitter Link Click [Refill: 45 Days] [Max: 100M] [Start Time: 0-1 Hour] [Speed: 100M/Day] 💧","0.035","0.025","100","100000000","wizsmm","b843ad90-9278-4e54-9360-7c3df866faa9"
"twitter","🇧🇷Twitter Comments [RANDOM] [BRAZIL] [Refill: No] [Max: 100] [Start Time: 0-12 Hours] [Speed: 100/Day]","52.5","37.5","10","250","wizsmm","b8944a99-c2d4-4b81-a377-e507dcbcbae5"
"twitter","Twitter Space Listeners [90 Minutes] [Max: 50K] [Start Time: 0 - 1 Hour] [Speed: 50K/Hour]","1.68","1.2","50","10000","wizsmm","b8c4c4d2-3cbf-4933-bf18-a4968ecd0da7"
"twitter","🇺🇸 Twitter USA Followers [Refill: 30D] [Max: 50K] [Start Time: 0 - 3 Hours] [Speed: 5K/Day] ⛔💧♻️","43.75","31.25","100","50000","wizsmm","b8d3ddb2-0edf-4987-92d1-46d21a58e365"
"twitter","Twitter Followers [HQ] [Max: 1M] [Refill: No] [Start Time: 0 - 1 Hour] [Speed: 15K/Day] 💧","10.4825","7.4875","10","50000","wizsmm","bbdb6071-709b-4b41-acd1-cadf024802f2"
"twitter","Twitter Tweet Views [Refill: 365D] [Max: 100M] [Start Time: 0 - 1 Hr] [Speed: 50M/D]","0.007","0.005","100","100000000","wizsmm","bc1fcbe0-43dc-4811-80ad-80841c0e2765"
"twitter","Twitter Retweets [Refill: No] [Max: 50K] [Start Time: 0 - 2 Hrs] [Speed: 10K/Day] ⛔💧","1.4875","1.0625","50","50000","wizsmm","bc808f7b-bf7a-40ff-860c-16a1986cba9a"
"twitter","Twitter Followers [NO DROP] [Max: 5K] [Refill: 30D] [Start Time: 0 - 1 Hr] [Speed: 100/D] 💧","52.5","37.5","100","5000","wizsmm","bdbda96f-201c-4bd3-a80b-e64365e30b5c"
"twitter","🇨🇦Canada Traffic from Twitter [No Refill] [Max: 1M] [Start Time: 12 Hours] [Speed: 10K/Day]","0.6125","0.4375","500","1000000","wizsmm","beb61c67-b0e1-4b0e-a005-0072107bf389"
"twitter","Twitter Likes [Refill: 15D] [Max: 40K] [Start Time: 0-1 Hrs] [Speed: Up to 40K/D] 💧♻️","2.52","1.8","10","40000","wizsmm","bef20f03-549b-416a-a51b-3bfa43fac198"
"twitter","Twitter Mentions [HASHTAGS] [Max: 5K] [Refill: No] [Start Time: 0 - 24 Hours] [Speed: 2K/Day]","8.75","6.25","200","50000","wizsmm","bf68959d-26e2-4dd2-984b-37584640f2db"
"twitter","Twitter Followers [HQ] [Refill: 30D] [Max: 3K] [Start Time: 0-2 Hrs] [Speed: Up to 3K/D] 💧♻️","12.25","8.75","50","3000","wizsmm","bfbe0f69-1421-465f-9807-15b15a648982"
"twitter","Twitter Hashtag Click [Refill: 45 Days] [Max: 100M] [Start Time: 0-1 Hour] [Speed: 10M/Day] 💧","0.035","0.025","100","100000000","wizsmm","c01a119a-29cb-4d28-bf24-322f7bc43aa6"
"twitter","Twitter Retweets [JP 🇯🇵] [Refill: 30D] [Max: 5K] [Start Time: 0-1 Hrs] [Speed: Up to 5K/D] 💧","7.56","5.4","100","5000","wizsmm","c0da1cc4-8689-48af-af1a-1899e64a1d9c"
"twitter","Twitter Retweets [Refill: No] [Max: 60K] [Start Time: 1 Hour] [Speed: 100/Day] 💧 ♻️","12.25","8.75","50","60000","wizsmm","c1002def-0057-45d1-b6c1-4aebe7eeaeaf"
"twitter","Twitter Followers [Refill: 30D] [Max: 100K] [Start Time: 0-2 Hrs] [Speed: Up to 1K/D] 💧♻️","4.9875","3.5625","100","100000","wizsmm","c119930f-9b38-4a37-a21a-afe19ac9a2c0"
"twitter","🇮🇳Twitter Comments [RANDOM] [INDIAN] [Refill: No] [Max: 100] [Start Time: 0-12 Hours] [Speed: 100/Day]","52.5","37.5","10","250","wizsmm","c1cc4c61-6847-4886-9b9b-c9f3810658d8"
"twitter","Twitter Retweets [Refill:10 Days] [Max: 10K] [Start Time: 0-1 Hour] [Speed: 10/Day]","7","5","10","10000","wizsmm","c2985d87-972e-42ef-8ab3-799f3da0f800"
"twitter","🇺🇸 Twitter USA Followers [Refill: 15D] [Max: 50K] [Start Time: 0 - 3 Hours] [Speed: 5K/Day] ⛔💧♻️","39.375","28.125","100","50000","wizsmm","c435d2ac-a592-49bb-912a-dc63f275e69d"
"twitter","Twitter Likes [NFT] [Refill: 7D] [Max: 2.5K] [Start Time: 0-2 Hours] [Speed: 2.5K/Day] 💧","1.4","1","10","2500","wizsmm","c47efbcd-154b-41a3-9c61-06e78b629b1f"
"twitter","Twitter Followers [Refill: No] [Max: 10K] [Start Time: 0-3 Hrs] [Speed: 5K/D] 💧","0.7","0.5","10","1000000","wizsmm","c4b2311d-2798-47bb-a711-08256505a0c8"
"twitter","Twitter Likes [Max: 400K] [Refill: No] [Start Time: 0 - 1 Hr] [Speed: 400K/D] 💧","1.7325","1.2375","10","20000","wizsmm","c4d225b2-32ab-4031-b36a-4e6b73502d29"
"twitter","Twitter Likes [Refill:10 Days] [Max: 10K] [Start Time: 0-1 Hour] [Speed: 10/Day]","7","5","10","10000","wizsmm","c5ea4ef6-3392-4382-810f-567417702f56"
"twitter","Twitter Video Views [Refill: No Drop] [Max: 10M] [Start Time: 15 Minutes] [Speed: 1M/Day]","0.0057","0.0041","100","99999999","wizsmm","c7b02cc2-2a27-43b7-ab6d-fb3ae3985ac6"
"twitter","🇺🇸 Twitter USA Followers [Refill: 30D] [Max: 1M] [Start Time: 0 - 1 Hr] [Speed: 200K/Day] 💧♻️","1.19","0.85","100","1000000","wizsmm","c903d4f9-cfbf-41ac-9f70-e63510abeabc"
"twitter","Twitter Likes [NO DROP] [Refill: 30D] [Max: 5K] [Start Time: 0 - 1 Hr] [Speed: 1K/D] 💧","35","25","50","5000","wizsmm","c9d56302-10ca-4a3c-a4a1-b12b8d883787"
"twitter","Twitter Retweets [JP 🇯🇵] [Refill: No] [Max: 5K] [Start Time: 0-1 Hrs] [Speed: Up to 5K/D] 💧","4.725","3.375","100","10000","wizsmm","cbb0a128-4a7e-4ff2-b46b-072198f66980"
"twitter","Twitter Followers [Refill: No] [Max: 5K] [Start Time: 0-1 Hrs] [Speed: Up to 5K/D] 💧","1.5593","1.1138","50","5000","wizsmm","cbcf6f19-8a91-4e8e-badd-466bacb3f0c5"
"twitter","🇹🇭Thailand Traffic from Twitter [No Refill] [Max: 1M] [Start Time: 12 Hours] [Speed: 10K/Day]","0.6125","0.4375","500","1000000","wizsmm","cc25e6c5-d552-4e89-9d5b-370a77b1e14b"
"twitter","Twitter Followers Package [5K] [EUROPE/AMERICA] [NON DROP] [Start Time: 0 - 12 Hr] [Speed: 1K/D]","315","225","1","1","wizsmm","cc8e0248-54c3-402c-b7dd-f13de8d8f277"
"twitter","Twitter Followers [Max: 250K] [Refill: 25D] [Start Time: 0 - 1 Hr] [Speed: 50K/Day] 💧","8.4875","6.0625","10","20000","wizsmm","cd1993c8-1166-4f5a-baa1-b78074a6a9cf"
"twitter","Twitter Likes [Refill: 30D] [Max: 6M] [Start Time: 0 - 2 Hrs] [Speed: 200K/D] 💧","2.646","1.89","10","20000","wizsmm","ce39ce4f-4dd3-4ebf-9996-db7602b91832"
"twitter","Twitter Bookmarks [10K] [EXCLUSIVE - 1K/Day]","1.365","0.975","100","10000","wizsmm","c855bbdf-31d0-4037-9d22-c87e62cb92c5"
"twitter","🇳🇱Netherlands Traffic from Twitter [No Refill] [Max: 1M] [Start Time: 12 Hours] [Speed: 10K/Day]","0.6125","0.4375","500","1000000","wizsmm","cfc933be-2a19-438e-8d98-2bfac67c61a5"
"twitter","Twitter Tweet/Video Views + Impressions + Engagements + Details + Profile Visits [No Drop] [Max: 10M] [Start Time: 0-1H] [Speed: 1M/Day]","0.0063","0.0045","100","100000000","wizsmm","d06b3c75-d6cf-42f1-a645-b9a4050b3748"
"twitter","🇻🇳Vietnam Traffic from Twitter [No Refill] [Max: 1M] [Start Time: 12 Hours] [Speed: 10K/Day]","0.6125","0.4375","500","1000000","wizsmm","d18290e0-dedd-4b46-ae5f-98d422e80cb1"
"twitter","🇺🇸 Twitter Followers [USA] [Max: 10K] [Refill: 30 Days] [Start Time: 1 Hour] [Speed: 1K/Day] ♻️","3.85","2.75","100","100000","wizsmm","d36636f0-785d-4a6a-8b87-3f427b52ab0a"
"twitter","Twitter Followers [Refill: 30 Days] [Max: 60K] [Start Time: 1 Hour] [Speed: 200/Day] ♻️","17.5","12.5","50","60000","wizsmm","d619557d-af87-4ed0-b4c9-76d91b594b9a"
"twitter","Twitter Asia Followers [JAPAN / KOREA / HK] [Refill: 30D] [Max: 50K] [Start Time: 0 - 3 Hours] [Speed: 5K/Day]  ⛔💧♻️","43.75","31.25","100","50000","wizsmm","d663ed0e-92d8-49ea-a197-6e558af5f64b"
"twitter","Twitter Quote Tweet [Random] [Max: 1K] [Refill: No] [Start Time: 0 - 1 Hour] [Speed: 1K/Day]","42","30","3","500","wizsmm","d72e5580-b514-4e13-869f-5b2e1f9521c7"
"twitter","Twitter Retweets [Max: 5K] [Refill: No] [Start Time: 0 - 1 Hour] [Speed: 5K/Day] 💧","1.9775","1.4125","100","1000","wizsmm","d738775e-75ae-4c94-8c12-8b70d6b006b2"
"twitter","Twitter Likes [Refill: 30D] [Max: 10K] [Start Time: 0 - 2 Hrs] [Speed: 10K/Day] 💧♻️","4.9875","3.5625","10","10000","wizsmm","d87d85f3-3ff0-4a79-8468-cace2176ad4a"
"twitter","Twitter Video Views [Refill: No Drop] [Max: 10M] [Start Time: 0 - 1 Hr] [Speed: 10M/Day]","0.8575","0.6125","10","100000","wizsmm","d9594f34-64a3-437e-b5cc-35093f30495a"
"twitter","Twitter Likes [Refill: 30D] [Max: 6M] [Start Time: 0 - 2 Hrs] [Speed: 200K/D] 💧","2.744","1.96","10","20000","wizsmm","d966f881-dd35-4c2c-b245-ee82823d6814"
"twitter","🇬🇧UK Traffic from Twitter [Refill: No] [Max: 1M] [Start Time: 12 Hours] [Speed: 10K/Day] 💧","0.245","0.175","88","88888888","wizsmm","d9f289a5-a2e6-4ce8-b95e-865a4b24800a"
"twitter","Twitter Followers [CRYPTO - HQ] [10K Package] [Refill: No] [Start Time: 0 - 24 Hours] [Speed: 0 - 72 Hours to Complete]","525","375","1","1","wizsmm","db9d3951-7aac-4cb0-b16e-6a7f5dc39829"
"twitter","🇮🇩Indonesia Traffic from Twitter [Refill: No] [Max: 1M] [Start Time: 12 Hours] [Speed: 10K/Day]","0.35","0.25","100","1000000","wizsmm","dc21dfc5-d1ff-41ad-a97c-b052eca32d0a"
"twitter","Twitter Media Interaction / Media Views [Refill: 30 Days] [Max: 10M] [Start Time: 0-1 Hour] [Speed: 10M/Day] 💧 ♻️","0.2793","0.1995","100","100000000","wizsmm","dc6bd685-9f1f-4944-9fb8-3c2c8b94f00c"
"twitter","🇧🇷Twitter Video Views [BRAZIL] [Refill: 30 Days] [Mx: 1M] [Start Time: 0-1 Hour] [Speed: 1M/Day] 💧 ♻️","0.315","0.225","250","50000000","wizsmm","dc9493bb-877b-4e00-9a61-abf01ad6e2ad"
"twitter","🇹🇷 Twitter Followers [Turkey] [Refill: 7D] [Max: 10K] [Start Time: 0-3 Hrs] [Speed: 5K/D] 💧♻️","1.3125","0.9375","10","1000000","wizsmm","dd675f6e-7ea0-4bee-87db-19370b5af726"
"twitter","Twitter Tweets [NFT Accounts] [Max: 200] [Refill: 100 Days] [Start Time: 4 Hours] [Speed: 200/Day]","127.68","91.2","10","200","wizsmm","dd95684f-a966-4e21-8df4-237fa6ed87e6"
"twitter","🇫🇷France Traffic from Twitter [No Refill] [Max: 1M] [Start Time: 12 Hours] [Speed: 10K/Day]","0.35","0.25","100","1000000","wizsmm","e04d9b0d-1e22-4619-a816-296d4751321f"
"twitter","🇹🇷 Twitter Followers [Turkey] [Refill: 30D] [Max: 10K] [Start Time: 0-3 Hrs] [Speed: 5K/D] 💧♻️","1.4875","1.0625","10","1000000","wizsmm","e074d73c-7fe8-4e5c-80c4-10144c0388af"
"twitter","Twitter Followers [Refill: No] [Max: 50K] [Start Time: 0-2 Hrs] [Speed: Up to 10K/D] ⛔💧","4.004","2.86","10","20000","wizsmm","e0ba5e84-267f-4d17-ad1d-2716c61ca39f"
"twitter","Twitter Followers [Max: 10K] [Refill: No] [Start Time: 0-1 Hour] [Speed: 5K/Day]","19.159","13.685","100","100000","wizsmm","e1122cb7-09bd-4803-b7d9-391a1ddb960a"
"twitter","Twitter Impression [Refill: No] [Max: 100M] [Start Time: 0-1 Hr] [Speed: 10M/D] 💧","0.0056","0.004","50","100000000","wizsmm","e1d22d3c-d432-49f6-9208-4d4f1e4b898e"
"twitter","Twitter Retweets [NO DROP] [Refill: 30D] [Max: 5K] [Start Time: 0 - 1 Hr] [Speed: 1K/D] 💧","43.75","31.25","50","5000","wizsmm","e20aeec0-0d88-44dd-91c7-a999a4e3633a"
"twitter","Twitter Followers [Max: 10K] [Refill: 30] [Start Time: 0 - 1 Hr] [Speed: 1K/Day] 💧","22.75","16.25","10","100000","wizsmm","e23b3a5e-1d79-4b4e-b6aa-77d2541c91d3"
"twitter","Twitter Retweets [BR 🇧🇷] [Refill: 30D] [Max: 5K] [Start Time: 0-1 Hrs] [Speed: Up to 5K/D] 💧","2.835","2.025","100","5000","wizsmm","e27891f9-e4b8-4350-b84f-d5e59a2a91a0"
"twitter","Twitter Quote Tweet [Custom] [Max: 1K] [Refill: No] [Start Time: 0 - 1 Hour] [Speed: 1K/Day]","42","30","3","500","wizsmm","e71d608f-c1c3-400e-955f-cc53543aad5f"
"twitter","Twitter Followers [CRYPTO/BOT] [Refill: No] [Max: 5K] [Start Time: 0 - 6 Hrs] [Speed: 1K/D]","10.5","7.5","10","3000","wizsmm","e77d139b-1155-4c21-b0cc-c089c17fe0ab"
"twitter","🇺🇸USA Traffic from Twitter [Refill: No] [Max: 1M] [Start Time: 0 - 12 Hours] [Speed: 10K/Day] 💧","0.245","0.175","88","88888888","wizsmm","ea9e12b5-0939-4a02-85f0-31c51411ca3e"
"twitter","Twitter Likes [Max: 50K] [Refill: No] [Start Time: 0 - 1 Hours] [Speed 25K/Day]","3.325","2.375","10","50000","wizsmm","eb909a5b-19fe-48fe-992f-b4623a994879"
"twitter","Twitter [INDIA] [100 Retweet 200 Likes 25 Comments] [HQ Profiles]","5.25","3.75","1","1","wizsmm","ec90ba9d-5762-4314-8480-e28dc535f377"
"twitter","Twitter Followers [Refill: 30D] [Max: 5M] [Start Time: 0-3 Hrs] [Speed: 1M/D] 💧♻️","8.4875","6.0625","10","20000","wizsmm","ed887dc2-6f33-48f5-85c5-66527a0092d3"
"twitter","Twitter Comments [RANDOM] [ARAB] [Refill: No] [Max: 100] [Start Time: 0-12 Hours] [Speed: 100/Day]","52.5","37.5","10","250","wizsmm","ed9267a7-ed01-4ca3-b7b4-1187e5145d45"
"twitter","Twitter Likes [Refill: 30D] [Max: 350K] [Start Time: 0 - 1 Hour] [Speed: 50K/Day] 💧♻️","5.3865","3.8475","10","10000","wizsmm","ef64599f-6615-4fdd-9b18-fe0d661d7d60"
"twitter","Twitter Comments [CUSTOM] [Refill: 30D] [Max: 350K] [Start Time: 0 - 3 Hrs] [Speed: 50K/Day]","35","25","50","35000000","wizsmm","ef6d0464-0351-4e8a-aa27-f30041bf93a5"
"twitter","Twitter Followers [Refill: No] [Max: 10K] [Start Time: 0-1 Hrs] [Speed: Up to 10K/D] 💧","1.715","1.225","100","10000","wizsmm","f092e312-9297-4ae9-a7c3-a051b174d6d6"
"twitter","Twitter Followers [CRYPTO - HQ] [15K Package] [Refill: No] [Start Time: 0 - 24 Hours] [Speed: 0 - 72 Hours to Complete]","612.5","437.5","1","1","wizsmm","f0ef67b1-6944-4ee0-8a87-38a08083e990"
"twitter","Twitter Comments [CUSTOM] [GULF 🇦🇪 🇸🇦 🇰🇼] [Max: 20K] [Refill: No] [Start Time: 0 - 6 Hrs] [Speed: 5K/D]","63","45","5","5000","wizsmm","f193b886-1417-4060-806f-77e7e1dd2fcb"
"twitter","Twitter Bookmarks [Refill: No] [Max: 1K] [Start Time: 0-1 Hour] [Speed: 500/Day]","2.8","2","10","600","wizsmm","f35e9aaf-c664-4a7f-b536-2c8f158b855c"
"twitter","Pakistan Traffic from Twitter","0.6125","0.4375","500","1000000","wizsmm","f3d8805c-54d0-439b-aaf2-b350190409c8"
"twitter","Twitter Retweets [Refill: No] [Max 100K] [Start Time: 0-1 Hour] [Speed: 50K/Day]","0.0525","0.0375","10","2147483647","wizsmm","f413e320-6a67-4803-ae02-0253673d51a3"
"twitter","Twitter Space Listeners [5 Minutes] [Max: 2.5K] [Start Time: 0 - 1 Hour] [Speed: 2.5K/Hour]","0.525","0.375","100","2500","wizsmm","f51b8fb9-03fb-41ab-bd3b-8196a7d354f0"
"twitter","Twitter Followers [Refill: No] [Max: 60K] [Start Time: 1 Hour] [Speed: 400/Day] 💧","10.5","7.5","50","30000","wizsmm","f84c378a-7305-466c-a09c-38dd845bf691"
"twitter","Twitter Followers [Refill: 30D] [Max: 50K] [Start Time: 0-2 Hrs] [Speed: Up to 15K/D] 💧♻️","10.4825","7.4875","10","50000","wizsmm","f9961d96-b240-4511-9d78-4705dca16d66"
"twitter","🇬🇧 Twitter USA Followers [Refill: 30D] [Max: 1M] [Start Time: 0 - 1 Hr] [Speed: 200K/Day] 💧♻️","1.19","0.85","100","1000000","wizsmm","fbe9658e-292b-4179-951a-87fcb19b5795"
"twitter","Twitter Poll Votes [Refill: No] [Max: 30K] [Start Time: 0 - 1 Hr] [Speed: 30K/Day]","8.085","5.775","10","50000","wizsmm","fc3816e6-3b62-4adf-81d6-eaeb48203cf1"
"twitter","Twitter Likes [Refill: No] [Max: 5K] [HQ] [Start Time: 1 Hour] [Speed: 5K/Day]","5.0631","3.6165","10","5000","wizsmm","fcd1d072-8327-4125-b03e-5247469224e2"
"twitter","Twitter Followers [Refill: 30D] [LESS DROP] [Max: 5M] [Start Time: 0-3 Hrs] [Speed: 1M/D] 💧♻️","15.12","10.8","10","3000","wizsmm","fdc9d9c4-ec07-4007-b17f-db5716e63848"
"twitter","Twitter Likes [Refill: No] [Max: 40K] [Start Time: 0-1 Hrs] [Speed: Up to 40K/D] 💧","2.1735","1.5525","10","40000","wizsmm","fe11258f-4a33-4130-94cd-45930b069609"
"twitter","Twitter Profile Click [Refill: No] [Max: 500M] [Start Time: 0-1 Hour] [Speed: 100M/Day] 💧","0.056","0.04","100","100000000","wizsmm","fe27b9a1-5951-4de3-bc35-ff35613cd003"
"twitter","Twitter Likes [Low Drop] [Guarantee: 30 Days] [20-40K/D] [0-1/H]","11.256","8.04","100","100000","wizsmm","085c0905-858c-4c4e-bac1-cce2cfe6430c"
"twitter","Twitter Custom Comments | Max 500 | Daily 150","64.876","46.34","5","5000","wizsmm","0db05da6-262c-4f01-add9-9e5f4dd2bc6a"
"twitter","Indonesia Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","10aba914-2dd1-415f-a9d4-17d3673501c1"
"twitter","X (Twitter) Engagement Pack - 150 Followers + 30 Days Active Engagement","604.8","432","1","1","wizsmm","139c30a2-47a7-4d7f-a851-cec907cc067f"
"twitter","Spain Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","1496ace0-dc4e-4dc9-a69d-79ecd06651ee"
"twitter","🌎 CoinMarketCap Worldwide Post Views [Redirected from Twitter/X]","0.378","0.27","1000","3000000","wizsmm","26de1d55-38f4-4e4d-a4c4-c1f31586e427"
"twitter","Twitter USA Followers [High Quality] [No Drop Currently] [Refill: 60 Days] [5K/D] [0-1/H]","15.96","11.4","10","5000","wizsmm","2d3c7631-6dff-4579-a713-70921ed6ae14"
"twitter","Twitter Bundle Impression ( Views - Impression - Detail Expand- Profile Click  )","0.084","0.06","100","2147483647","wizsmm","349d824a-3641-44cd-bce3-f1fd1c113be3"
"twitter","Twitter Followers [Low Drop] [No Refill] [20K/D] [Instant]","2.1","1.5","10","20000","wizsmm","3659220a-576d-47b1-99ef-2f0199db4b83"
"twitter","Twitter Space Listeners [60 Minutes]","3.248","2.32","10","100000","wizsmm","263752e2-69b5-4fac-8707-7b21ed4e4803"
"twitter","Twitter Real NFT Followers [500/D] [0-1/H]","268.8","192","5","10000","wizsmm","38d3b3d4-90c8-464e-9cbc-86d5a033381c"
"twitter","X - Twitter Nigeria Comments [10K]🇳🇬","34.818","24.87","25","10000","wizsmm","39bc24b3-462d-4b3f-8d92-84bc091fbd26"
"twitter","Twitter Retweets [High Speed] [30 Days Refill] [100K/D] [Instant]","20.16","14.4","100","1000000","wizsmm","43897b11-9e67-4d15-9577-d6f2a74b296c"
"twitter","Pakistan Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","475befdd-eaf0-4744-ba8c-f92cae64d4bc"
"twitter","Brazil Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","485e8d9e-c774-4d61-a86e-459a0a4db7c3"
"twitter","🇺🇸 Binance Square - USA Post Views [Redirected from Twitter/X]","2.212","1.58","1000","880000","wizsmm","4dcb745c-67d6-4e81-be37-a04a7f2d4811"
"twitter","Twitter Comments [CUSTOM] [Refill: 30D] [Max: 350K] [Start Time: 0 - 3 Hrs] [Speed: 50K/Day]","39.2","28","50","35000000","wizsmm","54146edb-7c93-4f20-a02b-b81a49761c6c"
"twitter","Switzerland Traffic from Twitter","0.882","0.63","1000","1000000","wizsmm","5b3354cd-38ec-457d-8faf-1bc457b69879"
"twitter","Sweden Traffic from Twitter","0.77","0.55","1000","1000000","wizsmm","5be78e64-9bd8-4037-88a4-e58bd64ffb0d"
"twitter","🇪🇺 CoinMarketCap EU Post Views [Redirected from Twitter/X]","0.532","0.38","1000","630000","wizsmm","60d0cff2-bc06-4571-a1b1-914156775267"
"twitter","Russia Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","63785034-fe37-4adf-919b-4be22466dd5d"
"twitter","Twitter Followers [Low Drop] [Guarantee: 30 Days] [20-40K/D] [0-1/H]","11.55","8.25","10","100000","wizsmm","64454c73-5163-4178-a2aa-d217524e2f5d"
"twitter","Twitter Asia Views","0.028","0.02","100","100000000","wizsmm","65a19c9a-b404-4ad3-aa3a-f641f76f0415"
"twitter","Twitter Followers","1.5","1","100","100000","wizsmm","1dcf3c35-4f92-4dbe-830c-e0c870616cc2"
"twitter","Twitter Likes","87.5","62.5","50","500000","wizsmm","5531624c-3e66-4206-a901-ed3fe341a096"
"twitter","Twitter Likes [Super High Speed] [Big Base] [No Refill] [100K/D] [Instant]","3.024","2.16","100","1000000","wizsmm","6b83f0a6-908c-468a-8edd-26b53d1299f0"
"twitter","Twitter-X  Detail Click","0.007","0.005","100","2147483647","wizsmm","6f093255-dc0e-4cb3-93b3-e1184c4ffdbb"
"twitter","Twitter Likes | Max 10K | 100% Real HQ | Less Drop | Daily 3K","4.242","3.03","10","10000","wizsmm","76880a9b-4d11-4e0f-b51a-afc784c3b304"
"twitter","Twitter Likes [Low Drop] [Fast Delivery] [1-3K/D] [0-1/H]","10.976","7.84","20","5000","wizsmm","781e48f5-8342-42cd-a347-fe728b78c5c1"
"twitter","Czech Republic Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","7fe9e7bc-bad4-4ad3-8421-cabd477011e0"
"twitter","Mexico Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","81578b5c-096a-470c-b406-3acc18ab1825"
"twitter","X (Twitter) Engagement Pack - 300 Followers + 30 Days Active Engagement","1209.6","864","1","1","wizsmm","8203e069-29f3-4e47-a0c1-3de6a1c05d9b"
"twitter","Twitter Tweet Views [Instant] [Most Stable Service in Market]","0.014","0.01","100","100000000","wizsmm","86074853-be1a-425b-8c78-a958adbcb37a"
"twitter","Twitter Followers [Low Drop] [30 Days Refill] [50K/D] [Instant]","5.88","4.2","100","100000","wizsmm","86120b6c-dd61-4397-9fea-03c1610a34e3"
"twitter","Ukraine Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","87105a03-77e5-445d-91b3-fcd3486c785d"
"twitter","Twitter Likes [High Speed] [10K/D] [Instant] [Different Service]","4.872","3.48","10","10000","wizsmm","890a6502-dfb7-4601-9792-de1625de4980"
"twitter","Brazil Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","89322b92-e5e6-4338-8e44-a70fadce0c33"
