"platform","name","rate_per_1k","cost_per_1k","min_qty","max_qty","provider","id"
"facebook","Facebook Live Stream Views - S7 [ 30 Minutes ]","4.396","3.14","20","20000","wizsmm","73aa98b6-173a-4b68-93ca-99c9b895b3b9"
"facebook","Facebook Followers | HQ+Real | Low Drop | Day 50K | Lifetime Refill","0.994","0.71","10","500000","wizsmm","755f7075-dbd1-43b4-8722-1f1b918c8fd1"
"facebook","Facebook Post Likes [10K] [ Instant ] [ Haha React-😀] Lifetime~100% NON DROP","0.826","0.59","50","50000","wizsmm","75a537ca-1a9e-45af-aa62-3e2142945b99"
"facebook","Facebook Page Likes and Followers [UK USA World Mix] [Lifetime] [20-40K/D] [0-1/H]","5.04","3.6","10","100000","wizsmm","76270864-030b-4aa8-9995-ed1d41d29b96"
"facebook","Facebook Page Likes + Followers [🚀5K] - [⚡Instant] - [♻️30D]","1.764","1.26","10","100000","wizsmm","766d41ac-7fd4-4ff8-84de-06ef1ad0c0a5"
"facebook","Facebook Live Stream Views - S1 [ 150 Minutes ]","59.43","42.45","50","2000","wizsmm","76bd8daf-03dc-48cc-84a4-74fc21ebbd83"
"facebook","Facebook Page Followers [Refill: 30D] [Max: 1M] [Start Time: 0-3 Hrs] [Speed: 10K/D] ⛔️💧","0.9523","0.6802","100","1000000","wizsmm","041b2932-fe06-4730-9710-875578deeaff"
"facebook","Facebook Post Share - [ 10k/day ] [ Non Drop ] 0-6 HRS","3.878","2.77","50","100000","wizsmm","77c879c4-a233-4140-9ed2-6883fff2c250"
"facebook","🇩🇪 Facebook - 𝗣𝗼𝘀𝘁 (𝗖𝘂𝘀𝘁𝗼𝗺 𝗖𝗼𝗺𝗺𝗲𝗻𝘁𝘀) - 𝑴𝒂𝒍𝒆 𝑷𝒓𝒐𝒇𝒊𝒍𝒆 👦 - Germany - Non Drop - 100-200/Day | 30 Days Refill","22.008","15.72","5","1000","wizsmm","77cac6fe-05ff-41b1-9888-05b0ac316414"
"facebook","🇲🇾 Facebook - 𝗣𝗼𝘀𝘁 (𝗖𝘂𝘀𝘁𝗼𝗺 𝗖𝗼𝗺𝗺𝗲𝗻𝘁𝘀) - 𝐅𝐞𝐦𝐚𝐥𝐞 𝐏𝐫𝐨𝐟𝐢𝐥𝐞 💁‍ - Malaysia - Non Drop - 100-200/Day | 30 Days Refill","22.008","15.72","5","1000","wizsmm","780394b8-95ac-49a7-b564-cc8ce964a403"
"facebook","Facebook Live Stream Views - S2 [ 150 Minutes ]","23.52","16.8","20","10000","wizsmm","7915a16d-fb17-445b-adab-db57cd4017a9"
"facebook","Facebook Post Likes [EMOTICONS] [LOVE❤️] [Refill: 30D] [Max: 100K] [Start Time: 1 Hr] [Speed: 50K/DAY] 🔥","1.4","1","30","10000","wizsmm","06ecd969-81e1-40e9-96d5-cba7ace739ef"
"facebook","Facebook Video / Reels Views [3 Sec] [100K+/D] [0-1/H]","0.686","0.49","500","10000000","wizsmm","7b732ab5-7215-4a7e-971e-444ff98cd573"
"facebook","🇳🇬 Facebook - Post React 𝐇𝐚𝐇𝐚 (😆) - Nigeria - Non Drop - 200-300/Day | 30 Days Refill","9.632","6.88","50","10000","wizsmm","7b965aa0-d084-4fb9-8568-fba8fd1caf0d"
"facebook","Spain Traffic from Facebook","0.56","0.4","500","1000000","wizsmm","7ba225fa-7518-4607-9195-770c5d2539ac"
"facebook","Facebook Post Reaction [😂HaHA😂] [🇹🇭Thailand🇹🇭] [Refill: No] [Start Time: 1 - 12 Hour] [Speed:100/Day]","1.344","0.96","100","50000","wizsmm","7cba86ff-dc19-43dd-930a-c558f3597839"
"facebook","Facebook Live Stream Views - S6 [ 180 Minutes ]","15.68","11.2","30","5000","wizsmm","7d13475e-a113-49a1-8e2e-97f743099adb"
"facebook","Facebook Live Organic Viewers | Max 100K | 100% Concurrent | 60 Minutes","4.704","3.36","10","30000","wizsmm","7d60c07b-2577-4a82-ae5c-240bee23025d"
"facebook","Facebook Comment Custom [🇺🇸US🇺🇸 FEMALE] [NON DROP] [Start Time: 0-24 Hours]","65.52","46.8","5","2000","wizsmm","7eded656-2d54-48a9-aae9-69c0e32cb133"
"facebook","Facebook All Type Followers [High Quality] [Real] [90 Days Refill] [50-100K/D] [0-1/H]","1.218","0.87","10","500000","wizsmm","7ee5b5f3-5f82-49ee-a9e2-158b22b7f1e8"
"facebook","Facebook Post Likes [Refill: No] [Max: 20K] [Start Time: 0-1 Hr] [Speed: 20K/D]","0.5639","0.4028","50","500000","wizsmm","0aa5d1ef-3218-41d8-929f-ffc17d4c4001"
"facebook","Facebook Post Likes [EMOTICONS] [HAHA 😂] [Refill: 30 Days] [Max: 10K] [Start Time: 1 Hour] [Speed: 10K/DAY]","0.665","0.475","10","1000000","wizsmm","0a6a8111-5dbb-4d4d-864c-90ba40ad80b1"
"facebook","Facebook Post Likes [USA] [Max:3k] [Refill: 30 Days] [Start Time: 1-12 Hour] [Speed:200/Day]","14.112","10.08","10","6000","wizsmm","7eed7589-0efe-44a9-9916-2bff44788a4f"
"facebook","Facebook Page Likes and Followers All Types [High Quality] [Real] [30 Days Refill] [50-100K/D] [0-1/H] [Different Service]","1.764","1.26","100","500000","wizsmm","80311f5b-d8bc-46b0-8970-d1dc6a0d6700"
"facebook","Facebook Shares [Bangladesh] [30 Days Refill] [1-2K/D] [0-24/H]","2.184","1.56","100","1000000","wizsmm","8105660c-d341-44cc-b7bb-1762afcef152"
"facebook","Facebook Post Likes - [ Max - 20k ] [ 10k/day ] [ 30 Days Refill ] INSTANT","2.52","1.8","10","20000","wizsmm","811fa08d-a852-4f6f-ab1b-09d460b20b09"
"facebook","Facebook All Type Followers [High Quality] [Real] [365 Days Refill] [50-100K/D] [0-1/H] [Different Service]","1.344","0.96","10","500000","wizsmm","81248d6f-49aa-4076-aa01-81c85f255e29"
"facebook","Facebook Page Likes + Followers [NO REFILL] [Max: 200K] [Start Time: 0 - 1 Hrs] [Speed: 5K/D]","1.0199","0.7285","100","250000","wizsmm","0c04facc-a65e-4b8d-bf0e-6c9736695e99"
"facebook","Facebook Live Stream Views - S3 [ 210 Minutes ]","23.996","17.14","50","10000","wizsmm","81479780-93a5-466d-87d2-4d1a08117268"
"facebook","Facebook Live Stream Views - S9 [ 90 Minutes ]","11.76","8.4","50","20000","wizsmm","8213e87f-4adc-450c-84ef-2df14cc2745f"
"facebook","Facebook Post Reactions [🥰𝐂𝐚𝐫𝐞] - [🚀10K] - [⚡Instant] - [♻️30D]","0.84","0.6","50","1000000","wizsmm","823c3fae-7f01-4f1f-9eb9-8ed6d56c0cc2"
"facebook","Facebook Post Reactions [😢𝐒𝐚𝐝] - [🚀10K] - [⚡Instant] - [♻️30D]","0.84","0.6","50","1000000","wizsmm","8330bd3d-3be9-4f72-b050-639dfc55387e"
"facebook","Facebook Profile Followers [Refill: 90D] [Max: 500K] [Start Time: 0-2 Hrs] [Speed: 100K/D]","1.1375","0.8125","100","4000000","wizsmm","0cfcb07b-db09-4e22-b689-435db2a230f7"
"facebook","🇧🇷 Facebook - 𝐂𝐨𝐦𝐦𝐞𝐧𝐭 React 𝐒𝐚𝐝 (😢😢😢) - Brazil - Non Drop - 200-300/Day | 30 Days Refill","10.85","7.75","50","10000","wizsmm","837b1001-149e-433c-8950-13262be6fd1d"
"facebook","🇵🇭 Facebook 𝐏𝐚𝐠𝐞 𝐑𝐞𝐯𝐢𝐞𝐰 (Yes-Recommendations) [𝐖𝐢𝐭𝐡 𝐂𝐮𝐬𝐭𝐨𝐦 𝐂𝐨𝐦𝐦𝐞𝐧𝐭𝐬] - Philippines - Non Drop - 100-200/Day | 30 Days Refill","24.752","17.68","5","5000","wizsmm","861db89f-4a58-4c36-851b-5ddb622e3250"
"facebook","Facebook Post Likes [EMOTICONS] [WOW 😲] [Refill: 30D] [Max: 100K] [Start Time: 1 Hr] [Speed: 50K/DAY] 🔥","1.4","1","30","10000","wizsmm","0eaa9de3-d61d-4bb3-bf28-cff6b4eb7640"
"facebook","Facebook Live Stream Views [Max: 20K] [Stay: 180 Minutes] [Start Time: INSTANT]","16.8","12","10","50000","wizsmm","0e9f9a6f-410a-4ccf-928b-cc9f9f68ba8a"
"facebook","Facebook Live Stream Views - S9 [ 240 Minutes ]","31.36","22.4","50","20000","wizsmm","86fc3b06-7cac-46f6-944e-039eb0e2a087"
"facebook","🇯🇵 Facebook - 𝐂𝐨𝐦𝐦𝐞𝐧𝐭 𝐋𝐢𝐤𝐞 (👍👍👍) - Japan - Non Drop - 200-300/Day | 30 Days Refill","9.562","6.83","50","10000","wizsmm","872b3e1e-11c8-4fd7-bd2a-2e32f5eb6e98"
"facebook","Facebook Post Likes [Max: 50K] [Refill: No] [Start Time: 0-1 Hours] [Speed: 5K/Day] ♻️","0.6842","0.4887","10","1000000","wizsmm","10f6c6fd-90aa-450d-8ec3-c9e732ea66e1"
"facebook","Facebook Live Organic Viewers | Max 100K | 100% Concurrent | 6 Hours","28.224","20.16","10","30000","wizsmm","89244e33-68fc-4596-afa7-5f4acc2d8344"
"facebook","Facebook Germany Post Haha Reaction [30 Days Refill] [100-200/D] [0-1/H]","14.112","10.08","10","500","wizsmm","8931a3da-4d9a-48f0-8a14-ca71ace0dc0c"
"facebook","Facebook Post Likes [EMOTICONS] [LOVE ❤️ِ] [Refill: NO] [Max: 20K] [Start Time: 1 Hour] [Speed: 10K/DAY] 🔥","0.3454","0.2467","10","200000","wizsmm","13ae8639-7cb9-4003-8a74-d1064dd28186"
"facebook","Facebook Live Stream Views - S8 [ 90 Minutes ]","10.668","7.62","50","10000","wizsmm","89e4a932-3ad1-4fe1-80ff-7c2a9b7688de"
"facebook","Facebook Live Stream Views - [ 360 Minutes ]","1.26","0.9","20","10000","wizsmm","89f32772-99de-45d8-9528-f4f06c250bc9"
"facebook","🇵🇭 Facebook - 𝐂𝐨𝐦𝐦𝐞𝐧𝐭 React 𝐇𝐚𝐇𝐚 (😆😆😆) - Philippines - Non Drop - 200-300/Day | 30 Days Refill","11.004","7.86","50","10000","wizsmm","89f8d775-fc07-4929-8384-29c6ad4d808f"
"facebook","Facebook Live Stream Views - S6 [ 300 Minutes ]","26.978","19.27","30","5000","wizsmm","89fc3452-958f-46d0-b4d6-86ff8b4a16ef"
"facebook","Live Facebook Views [Stay 15 Minutes] [⚡Instant]  [⭐Guaranteed Direct]  [MIN 10]","2.128","1.52","10","1000","wizsmm","8a62b3ce-9167-4ce6-b996-3c314aba14ff"
"facebook","Facebook All In One [ All Type Page Like, Follow, Group, Post like Link Accepted ] [ 30 Days Refill ] [ 10k-20k/day ] 0-6 HRS","2.268","1.62","10","500000","wizsmm","8afa4ade-825e-4e34-9cb4-b3616f20cd6e"
"facebook","Facebook 180K Minutes [Monetization] [50-100K/D] [0-1/H] [60+ Minutes]","3.976","2.84","1000","1000","wizsmm","8b3dbbca-36cb-4f1a-866e-31bd980f8a90"
"facebook","Facebook Page &amp; Profile Followers [Refill: 60D] [Max: 300K] [Start Time: 0-3 Hrs] [Speed: Up to 300K/D] ⛔️💧","0.945","0.675","100","300000","wizsmm","1491de44-f3e3-41d2-9413-ddb595effd6c"
"facebook","Facebook Real Event Join ( 👧 ) ( Intrest ) [ 1k-2k/day ] [  60 Days Refill ] 12-24 HRS","3.36","2.4","1000","20000","wizsmm","8b7f72f5-12c0-492b-81de-9617f548225b"
"facebook","Facebook Post Likes [🇩🇪GERMANY🇩🇪] [FEMALE] [NON DROP] [Start Time: 0-24 Hours]","11.466","8.19","25","500","wizsmm","8bf88e6c-2b70-47f1-aa45-ade47af58ff6"
"facebook","🇦🇪 Facebook - Post 𝐋𝐢𝐤𝐞𝐬 (👍) United Arab Emirates - Non Drop - 200-300/Day | 30 Days Refill","11.004","7.86","50","10000","wizsmm","8c2a3029-443e-4bf0-8ad2-231a07533766"
"facebook","🇩🇪 Facebook Page Likes - Germany - Non Drop - 200-300/Day | 30 Days Refill","17.878","12.77","50","10000","wizsmm","8c7475b3-4ccd-42a6-8280-359948e46f2f"
"facebook","🇳🇬 Facebook 𝐏𝐚𝐠𝐞 𝐑𝐞𝐯𝐢𝐞𝐰 (Yes-Recommendations) [𝐖𝐢𝐭𝐡 𝐂𝐮𝐬𝐭𝐨𝐦 𝐂𝐨𝐦𝐦𝐞𝐧𝐭𝐬] - Nigeria - Non Drop - 100-200/Day | 30 Days Refill","22.008","15.72","5","1000","wizsmm","8c769d3b-31c6-4bf4-940d-b6678c5b94c7"
"facebook","Facebook Post Angry Reaction [🇵🇭Philippines🇵🇭] [30 Days Refill] [100/D] [0-12/H]","3.864","2.76","10","100","wizsmm","8d88d521-58d0-43a5-8bac-b729977e49c8"
"facebook","Facebook Post Shares - [ Max - 20k ] [ 1k/day ] [ R30 ] 0-6 Hrs","1.036","0.74","100","100000000","wizsmm","8d902f50-f8e6-4594-9acf-57339eaa4836"
"facebook","Facebook LiveStream Views [360 Mins] [Max: 10K] [Start Time: 0-1 Hr]","12.6","9","20","20000","wizsmm","162dc1b2-0f4d-4ea4-bbb5-a0a99f259091"
"facebook","Facebook Post Likes [Canada] [Max:1.5k] [Refill: 30 Days] [Start Time: 1-12 Hour] [Speed:200/Day]","18.0908","12.922","25","1500","wizsmm","1712ffcd-d846-4cb8-a8ae-904cb1a39fac"
"facebook","🇩🇪 Facebook - 𝐂𝐨𝐦𝐦𝐞𝐧𝐭 React 𝐂𝐚𝐫𝐞 (🥰🥰🥰) - Germany - Non Drop - 200-300/Day | 30 Days Refill","9.632","6.88","50","10000","wizsmm","8db23bcf-cab8-44c0-a705-fc8c1aea5742"
"facebook","🇨🇦 Facebook | Profile/Page - Followers - Canada - Non Drop - 200-300/Day | 30 Days Refill","13.566","9.69","50","10000","wizsmm","8dd881bd-fa64-4e60-bdfb-ca93269698f1"
"facebook","🇨🇦 Facebook - 𝗣𝗼𝘀𝘁 (𝐑𝐚𝐧𝐝𝐨𝐦 𝗖𝗼𝗺𝗺𝗲𝗻𝘁𝘀) - 𝑴𝒂𝒍𝒆 𝑷𝒓𝒐𝒇𝒊𝒍𝒆 👦 - Canada - Non Drop - 100-200/Day | 30 Days Refill","20.342","14.53","5","1000","wizsmm","8ed5c294-c8ca-4c81-b627-676e375abf89"
"facebook","Facebook Live Stream Views - S9 [ 180 Minutes ]","23.52","16.8","50","20000","wizsmm","8ee9a28a-aa6a-48ec-aba4-3d6f01e3a955"
"facebook","Facebook Live Stream Views - S3 [ 60 Minutes ]","6.748","4.82","50","10000","wizsmm","8f7f19c1-dc92-4e71-abf0-fc2aa3f0a1c9"
"facebook","🇲🇾 Facebook - Post React 𝐋𝐨𝐯𝐞 (❤️) - Malaysia - Non Drop - 200-300/Day | 30 Days Refill","9.632","6.88","50","10000","wizsmm","8f851fa7-d824-4299-b5f1-cf7ade54db07"
"facebook","Facebook Followers | HQ+Real | Low Drop | Day 50K | 30 Days Refill","0.658","0.47","10","500000","wizsmm","8fa49595-2499-4780-adb7-f8864e9a7b3a"
"facebook","Facebook Page Followers [Refill: 90 Days] [Start Time: 0 - 12 Hours] [Speed: Up to 5K/Day]","0.9275","0.6625","50","1000000","wizsmm","17f247d3-c63a-4129-97d2-60ec44cd3bd9"
"facebook","Facebook Post Reaction [WoW] [Malaysia] [Max:1K] [Refill: 30 Days] [Start Time: 0 - 6 Hour] [Speed:200/Day]","18.0908","12.922","25","1000","wizsmm","182e2f2a-ecf6-41e3-b7c4-1f073624baa7"
"facebook","Facebook Live Stream Views - S2 [ 180 Minutes ]","28.224","20.16","20","10000","wizsmm","90187445-5a48-461f-ac7d-9a70fe20c70b"
"facebook","Iran Traffic from Facebook","0.56","0.4","500","1000000","wizsmm","903efead-c2aa-4a15-8ffe-dfcdccc9cf62"
"facebook","🇦🇪 Facebook - 𝗣𝗼𝘀𝘁 (𝐑𝐚𝐧𝐝𝐨𝐦 𝗖𝗼𝗺𝗺𝗲𝗻𝘁𝘀) - 𝑴𝒂𝒍𝒆 𝑷𝒓𝒐𝒇𝒊𝒍𝒆 👦 - United Arab Emirates - Non Drop - 100-200/Day | 30 Days Refill","23.38","16.7","5","1000","wizsmm","9105cc97-006b-4a23-b849-2bec5e95d7d4"
"facebook","🇩🇪 Facebook - 𝐂𝐨𝐦𝐦𝐞𝐧𝐭 React 𝐋𝐨𝐯𝐞 (❤️❤️❤️) - Germany - Non Drop - 200-300/Day | 30 Days Refill","9.632","6.88","50","10000","wizsmm","910ed5fe-c937-4597-a5ee-9faa19873d71"
"facebook","Facebook Video views [100k/day] Video/Reel","0.14","0.1","50","2000000","wizsmm","9140d033-fc70-48bb-bb88-820b73e1ff82"
"facebook","Facebook Poll Votes [🇵🇭Philippines🇵🇭] [500-1K/D] [0-24/H]","37.296","26.64","20","5000","wizsmm","914717eb-34c8-49e5-977b-4667b4911a5a"
"facebook","Facebook Comments [CUSTOM] [100] [REAL] [ARAB]","129.528","92.52","10","250","wizsmm","915cbd87-3e98-4acc-834c-0ac078272406"
"facebook","🇦🇪 Facebook - Post React 𝐒𝐚𝐝 (😢) - United Arab Emirates - Non Drop - 200-300/Day | 30 Days Refill","11.004","7.86","50","10000","wizsmm","92819277-1b63-4ad8-b73c-e69b8ecbda36"
"facebook","🚨🚨 Facebook Page Like and Follows [Emergency Fast Server] [High Quality] [30 Days] [𝑭𝒂𝒔𝒕𝒆𝒔𝒕]","2.548","1.82","50","1000000","wizsmm","92b0009f-0a97-4732-9b4d-f7fb73fce598"
"facebook","Facebook Post Likes [Refill: 30D] [Max: 100K] [Start Time: 0-1 Hr] [Speed: 1K/D]💧","0.665","0.475","10","500000","wizsmm","1a8de491-8fa0-44b4-a015-fef353138d09"
"facebook","Facebook Post Likes [Refill: No] [Max: 100K] [Start Time: 0-1 Hr] [Speed: 10K/D]","2.3939","1.7199","50","100000","wizsmm","19fce7a3-2035-4ad4-953c-41afa7ad6304"
"facebook","Facebook Live Stream Views [Max: 10K] [Stay: 240 Minutes] [Start Time: INSTANT]","8.5344","6.096","20","20000","wizsmm","1a489af6-92d4-40f7-803c-25c506edb817"
"facebook","Facebook Video Views [10 Seconds] [Max: 1M] [Start Time: 0-1 Hr] [Speed: 1M/Day] 💧","0.4914","0.351","500","10000000","wizsmm","1aaf18b7-c546-4ffe-8eb0-75fde9c384ad"
"facebook","Facebook Post Likes [USA] [Insights Europe] [High Quality] [30 Days Refill] [30K] [Instant]","7.056","5.04","10","10000","wizsmm","92bdde7a-d89a-4488-bd35-14c8a89a2788"
"facebook","Facebook Live Stream Views - S7 [ 60 Minutes ]","8.792","6.28","20","20000","wizsmm","92c742e6-1ea2-4d29-8d87-43f7f63366be"
"facebook","Live Facebook Views [Stay 1.5 hours] [⚡Instant]  [⭐Guaranteed Direct]  [MIN 10]","11.312","8.08","10","1000","wizsmm","93c60879-ffb1-4fe2-98aa-cf39d24d9143"
"facebook","Facebook Live Stream Views [Max: 500K] [Stay: 90 Minutes] [Start Time: INSTANT]","3.255","2.325","10","500000","wizsmm","1c6ffd42-037d-48fd-ad52-8ac8696f7d68"
"facebook","🇩🇪 Facebook - 𝗣𝗼𝘀𝘁 (𝐑𝐚𝐧𝐝𝐨𝐦 𝗖𝗼𝗺𝗺𝗲𝗻𝘁𝘀) - 𝐅𝐞𝐦𝐚𝐥𝐞 𝐏𝐫𝐨𝐟𝐢𝐥𝐞 💁‍ - Germany - Non Drop - 100-200/Day | 30 Days Refill","22.008","15.72","5","1000","wizsmm","9478ca71-58ac-4a2e-b9fe-f1308fd7c97c"
"facebook","🇧🇷 Facebook - Post React 𝐖𝐨𝐰 (😯) - Brazil - Non Drop - 200-300/Day | 30 Days Refill","10.85","7.75","50","10000","wizsmm","94ea328e-70b8-44f5-85ed-b256351f7574"
"facebook","Facebook Live Stream Views - [ 120 Minutes ]","31.36","22.4","20","10000","wizsmm","95f79eb4-7935-4363-ab8c-42ff58dbddc6"
"facebook","Facebook Profile Followers [HQ] [Refill: 30D] [Max: 1M] [Start Time: 0 - 3 Hrs] [Speed: Up to 5K/D] 💧","1.54","1.1","100","100000","wizsmm","1d277906-7d43-4bc9-9f45-bb6a5872d28d"
"facebook","Facebook Post Likes [EMOTICONS] [LOVE 😍] [Refill: No] [Max: 5K] [Start Time: 1 Hour] [Speed: INSTANT]","2.45","1.75","100","2000","wizsmm","1d800bd8-97ba-425b-9f54-56886a27dfd1"
"facebook","Facebook Group Members [USA] [Insights Europe] [High Quality] [30 Days Refill] [30K] [Instant]","8.064","5.76","50","2500","wizsmm","9614c87e-b509-4050-8c58-4726e99d513f"
"facebook","Facebook Indian Page likes and Followers [No Drop] [Lifetime Guarantee] [5-10K/D] [Start 3 Hours]","1.512","1.08","100","100000","wizsmm","963b1ecc-ffc2-46cc-babd-d1e9d4e631ab"
"facebook","Facebook Live Stream Views [Max: 10K] [Stay: 6 Hrs] [Start Time: INSTANT]","29.4","21","10","20000","wizsmm","975db68e-ee08-4523-a2f2-ff115689235c"
"facebook","Facebook Live Stream Views - S2 [ 120 Minutes ]","11.76","8.4","50","2000","wizsmm","9765ec68-9d95-4061-8e16-6a3d6d7fe6cd"
"facebook","Facebook Post Reaction LOVE [USA] [30 Days Refill] [100-200/D] [0-24/H] [Min 1]","30.24","21.6","1","1000","wizsmm","97b443b7-7dde-445a-89e6-edd319f81622"
"facebook","Facebook Nefative Comments [Real HQ] [Refill: 30D] [Max: 1K] [Start Time: 0-1 Hr] [Speed: Up to 500/D] 💧","28.77","20.55","10","1000000","wizsmm","1f579d81-8d7b-4db1-b33d-856d2886d8d9"
"facebook","Facebook Video Views - [ 50-100k/day ] 0-1 HRS","0.868","0.62","500","100000000","wizsmm","98337271-8ed8-4d31-b82d-3c4a758ad850"
"facebook","Germany Traffic from Facebook","0.56","0.4","500","1000000","wizsmm","997e64af-cacd-497f-8544-9780f6e88663"
"facebook","🇫🇷 Facebook | Profile/Page - Followers - France - Non Drop - 200-300/Day | 30 Days Refill","17.626","12.59","20","10000","wizsmm","9992d347-79d2-49b0-bc1e-98a72aaba20c"
"facebook","🇵🇭 Facebook - 𝐄𝐯𝐞𝐧𝐭 𝐉𝐨𝐢𝐧 (𝐈𝐧𝐭𝐞𝐫𝐞𝐬𝐭) - Philippines - Non Drop - 200-300/Day | 30 Days Refill","11.004","7.86","50","10000","wizsmm","9abd853e-1b3a-40b3-89a1-26f290a2de41"
"facebook","Facebook Post Likes |[🇺🇸US🇺🇸] Female| 𝗥𝗘𝗙𝗜𝗟𝗟 30D | Start 0-24h","11.466","8.19","25","3000","wizsmm","9be4bb52-0ffb-4ab3-9809-dcb9f68ecea7"
"facebook","Facebook Live Stream Views - S6 [ 270 Minutes ]","24.15","17.25","30","5000","wizsmm","9bf514c7-1acd-45c3-ba1c-8343ccb84b07"
"facebook","Facebook Live Stream Views - [ 150 Minutes ]","39.2","28","20","10000","wizsmm","9daada06-4a0a-4e9b-86ac-d15bd8a0bd1c"
"facebook","Facebook Views [Lifetime Guaranteed] [Millions Daily] [0-1/H Start]","0.042","0.03","100","10000000","wizsmm","9dab9d3e-c6a7-4842-a90e-9bb9044c40cb"
"facebook","🇨🇦 Facebook - 𝗣𝗼𝘀𝘁 (𝗘𝗺𝗼𝗷𝗶 𝗖𝗼𝗺𝗺𝗲𝗻𝘁𝘀) - Canada - Non Drop - 100-200/Day | 30 Days Refill","18.984","13.56","5","1000","wizsmm","9e9bed96-ca5c-4a8b-9eaf-47137b507828"
"facebook","Facebook Live Stream Views - [ 180 Minutes ]","47.04","33.6","20","10000","wizsmm","9eb3f895-745c-48a5-8e92-d1c2c9aa3ae0"
"facebook","🇧🇷 Facebook - Post 𝐋𝐢𝐤𝐞𝐬 (👍) Brazil - Non Drop - 200-300/Day | 30 Days Refill","10.85","7.75","50","10000","wizsmm","9ec885dc-e450-46cf-bde7-69ca824bd51c"
"facebook","Facebook Post Likes [Refill: No] [Max: 3K] [Start Time: 0-1 Hr] [Speed: 2K/Day]","0.7195","0.5139","10","200000","wizsmm","23a01c6b-a206-40bd-8356-7d7adde155bd"
"facebook","🇲🇾 Facebook - Post Likes (𝐀𝐥𝐥 𝐋𝐢𝐧𝐤𝐬) Malaysia - Non Drop - 200-300/Day | 30 Days Refill","9.632","6.88","50","10000","wizsmm","9ee63ddf-0d7d-4c9b-bc2b-ec749f8c9d96"
"facebook","🇫🇷 Facebook - Post Likes (𝐀𝐥𝐥 𝐋𝐢𝐧𝐤𝐬) France - Non Drop - 200-300/Day | 30 Days Refill","10.85","7.75","20","10000","wizsmm","a0026750-c040-4537-956a-0469938aa2f6"
"facebook","Facebook Followers - [ Max - 1M ] [ 5-10k/day ] [ 30 Days Guaranteed ] 1-24 HRS","1.344","0.96","100","1000000","wizsmm","a06ad1a8-0513-4206-9602-fe0e1e28c4b9"
"facebook","Japan Traffic from Facebook","0.56","0.4","500","1000000","wizsmm","a0819fb0-7fb6-4c9b-bc9a-8f8446008076"
"facebook","🇳🇬 Facebook 𝐏𝐚𝐠𝐞 𝐑𝐞𝐯𝐢𝐞𝐰 (Yes-Recommendations) [𝐖𝐢𝐭𝐡𝐨𝐮𝐭 𝐂𝐮𝐬𝐭𝐨𝐦 𝐂𝐨𝐦𝐦𝐞𝐧𝐭𝐬] - Nigeria - Non Drop - 100-200/Day | 30 Days Refill","22.008","15.72","5","1000","wizsmm","a093ea53-7389-448f-8bee-23cfd2e0d829"
"facebook","Facebook Post Likes [Refill: No] [Max: 50k] [Start Time: 0-3 Hrs] [Speed: 10K/Day]","1.05","0.75","30","20000","wizsmm","241a95f7-bafb-49ac-9956-e9be40f2585f"
"facebook","🇲🇾 Facebook - 𝗣𝗼𝘀𝘁 (𝗘𝗺𝗼𝗷𝗶 𝗖𝗼𝗺𝗺𝗲𝗻𝘁𝘀) - Malaysia - Non Drop - 100-200/Day | 30 Days Refill","20.636","14.74","50","1000","wizsmm","a0a414f3-e1f5-4a50-8b9e-cff276e7dc3e"
"facebook","Facebook Post Reactions | ❤️Love | 🔥𝐈𝐧𝐬𝐭𝐚𝐧𝐭 𝐒𝐭𝐚𝐫𝐭 | 🚀10K/Day | ♻️30 Days Guarantee","1.26","0.9","50","1000000","wizsmm","a5de9fd2-7782-414d-ab8f-aa1582666347"
"facebook","🇯🇵 Facebook - 𝐄𝐯𝐞𝐧𝐭 𝐉𝐨𝐢𝐧 (𝐆𝐨𝐢𝐧𝐠) - Japan - Non Drop - 200-300/Day | 30 Days Refill","10.85","7.75","50","10000","wizsmm","a6c69634-3c91-46a3-8d9a-9281579cdfdb"
"facebook","Facebook Reels Views - [ 100k+/day ] 0-1 HRS","0.14","0.1","100","10000000","wizsmm","a7744a59-a814-4e76-b4ed-a1e77c73ebf1"
"facebook","Thailand Traffic from Facebook","0.56","0.4","500","1000000","wizsmm","a7ada8c9-5d58-45ed-ba2b-f7bf9a535ccb"
"facebook","Facebook Live Stream Views - S1 [ 210 Minutes ]","103.964","74.26","50","2000","wizsmm","a7d8f72a-4044-4b36-aebe-e77b6547d24c"
"facebook","Facebook Live Stream Views - S2 [ 60 Minutes ]","7.056","5.04","50","2000","wizsmm","a8455e3a-54c3-41f2-b31f-8b9ea7c3ea16"
"facebook","Facebook Video / Reels Views [ 3 Sec ] [ 100k+/day ] 0-1 HRS","1.106","0.79","500","100000000","wizsmm","a8550612-7af0-499e-bbd7-de4168ed9750"
"facebook","Facebook Post Reactions | 👍Like | 🔥𝐈𝐧𝐬𝐭𝐚𝐧𝐭 𝐒𝐭𝐚𝐫𝐭 | 🚀10K/Day | ♻️30 Days Guarantee","1.26","0.9","50","1000000","wizsmm","a85d03dc-f005-4365-a2eb-f0717b9463d2"
